id,sex,age,place,tenure,height,weight,bmi,income,high.bmi
287,male,80,urban,own_appartment,157.531415741108,63.7561372645322,25.6913925456732,5981.72996470294,TRUE
288,female,28,rural,irregular,176.548018898646,66.9096280004257,21.4665829118956,3347.07815399957,FALSE
289,male,67,rural,rent,165.377646813354,85.8396558578937,31.38588302812,6241.38649543597,TRUE
290,male,45,rural,own_house,176.654895227025,99.7821745096087,31.9743416419139,7669.3572440639,TRUE
291,female,41,urban,rent,211.290773697765,73.2637449717635,16.4107355690375,4282.89184031451,FALSE
292,female,26,rural,own_appartment,191.06229953901,45.2216750755242,12.3878701485705,5386.25602504738,FALSE
293,female,26,urban,rent,189.382200605258,50.3321479537406,14.0335371010557,4304.97781029314,FALSE
294,male,46,rural,rent,175.656502673162,78.9317707717709,25.5813454589185,6117.84808791445,TRUE
295,female,77,urban,own_house,171.313503295093,58.1571931925626,19.8161940118288,5255.28483079633,FALSE
296,male,46,urban,irregular,166.416442215183,104.562460952984,37.7557698415729,4399.33061661225,TRUE
297,male,78,rural,own_appartment,164.837259976931,95.0634706059501,34.9866928218878,7368.40294315963,TRUE
298,female,43,rural,irregular,198.570369972751,68.5364991956134,17.3817311082747,3514.36170511134,FALSE
299,male,39,urban,rent,152.888457154257,91.6417676754561,39.2052350119989,6208.41462479316,TRUE
300,female,76,rural,own_appartment,181.206096394812,48.694118021401,14.8296497723392,4867.13985974478,FALSE
301,male,81,rural,rent,153.389126817194,84.4207387086602,35.8806248608849,7018.33635091056,TRUE
302,female,48,urban,homeless,177.444944239671,127.66325931167,40.5451272816181,6760.64710785359,TRUE
303,male,35,urban,own_appartment,152.213682240902,81.7801160925608,35.29720671046,6627.28933912011,TRUE
304,female,74,urban,irregular,176.916657966855,68.4110491875879,21.8569116878397,3874.38225973795,FALSE
305,female,83,urban,irregular,189.723172678713,60.7233527991726,16.8699962331503,2833.8000751456,FALSE
306,male,70,urban,homeless,144.618974427045,65.4237269066685,31.2812951209475,6433.41812653966,TRUE
307,male,39,urban,irregular,167.123059728371,105.375991418107,37.7284459880119,4262.51637658633,TRUE
308,female,59,rural,rent,170.509958206281,79.5972243412637,27.3777925062284,5409.89448225948,TRUE
309,male,34,urban,irregular,168.694566040987,88.3863103344533,31.0586673972972,4365.63222749376,TRUE
310,female,85,urban,own_house,191.368482980113,40.5701955431771,11.0781252928804,4681.96953079152,FALSE
311,female,39,urban,rent,179.585174636734,48.5737810006709,15.0612475853794,4182.6130225005,FALSE
312,female,68,urban,rent,182.356871316729,69.8257253172217,20.9976740961566,5985.73007065085,FALSE
313,female,48,urban,irregular,181.27281531446,76.0543267933241,23.1450736433614,3636.61112477799,FALSE
314,male,83,rural,own_house,162.066732914716,69.3297002227349,26.3956017800996,5719.55515677928,TRUE
315,male,32,urban,rent,162.302455814171,85.2913453141879,32.378355133902,7210.8228318987,TRUE
316,female,73,urban,rent,185.142300139583,63.119168881752,18.4140772946719,4952.05436758185,FALSE
317,male,84,urban,homeless,171.945052650617,66.1929903006658,22.3888935834581,5447.66497581393,FALSE
318,female,50,rural,irregular,172.22446663182,65.5246499427309,22.0909815312434,2729.33761951763,FALSE
319,female,84,rural,own_house,177.964758652591,46.5305302524447,14.6916299800467,5083.09687260216,FALSE
320,female,39,rural,rent,177.311803565649,73.5609652314486,23.3976437684612,5542.46230356587,FALSE
321,male,31,rural,own_appartment,162.165332701768,67.2419389900687,25.5696152659436,5516.33639567196,TRUE
322,female,63,urban,rent,180.600777675952,64.056194485275,19.6391144898233,4490.90276074286,FALSE
323,female,32,urban,own_house,185.344370455037,67.2733392272655,19.5832237521914,5010.56543188805,FALSE
324,male,35,urban,rent,163.23536423316,90.0349596577615,33.7895703114235,7588.44969598865,TRUE
325,female,39,urban,own_appartment,190.533920038899,75.7073856010331,20.854205247097,4741.3022301226,FALSE
326,female,44,urban,rent,169.66401451349,80.6103628103489,28.0034408928142,6013.68055930985,TRUE
327,female,43,urban,rent,175.44107736198,73.5227126690166,23.8868537751425,5541.11401875722,FALSE
328,male,89,rural,rent,165.981542436142,67.0357294745269,24.3325008658817,6020.01599434211,FALSE
329,female,75,rural,own_appartment,194.921804567078,54.6326735983527,14.3790968085511,4238.03570361126,FALSE
330,female,55,urban,rent,196.006046827919,77.7961426243376,20.2497247614367,5361.7678014086,FALSE
331,male,26,urban,own_house,151.6882242988,58.2194434745529,25.3025513470989,6340.33946964184,FALSE
332,female,77,urban,rent,180.792713484455,45.2338071389236,13.838891230126,5054.45463535725,FALSE
333,female,79,urban,irregular,179.176959584844,46.7289932315268,14.5553314186349,3213.02732489315,FALSE
334,male,88,urban,own_house,167.687313321289,74.1858884435598,26.3828002328371,5829.77458888987,TRUE
335,female,77,rural,rent,181.272363667673,58.0996956702318,17.6811562536702,4676.22727942381,FALSE
336,male,41,rural,irregular,168.102107183294,94.0197100160871,33.2715162147743,3689.31722416955,TRUE
337,male,78,urban,rent,171.522683979141,88.0437068049809,29.9264492439301,6976.78384353076,TRUE
338,female,59,rural,rent,183.537488826766,63.4118474705999,18.8243866928692,5207.47617535243,FALSE
339,male,20,urban,own_house,163.933760401931,71.5788932738537,26.6347225431817,4795.47581366658,TRUE
340,female,66,rural,own_appartment,186.987176793828,57.7123690041047,16.5061296785539,4918.28252796294,FALSE
341,female,26,rural,irregular,183.103070502078,78.070395980508,23.2860125849188,3866.13574359608,FALSE
342,female,73,rural,rent,182.202434155269,57.4304803872902,17.2995218517066,3628.55713277697,FALSE
343,male,55,urban,own_appartment,161.342520916989,91.878466707273,35.2952337348134,6835.96393667994,TRUE
344,male,79,rural,rent,152.51745063133,74.3540490530323,31.96432582675,6283.21735182299,TRUE
345,male,35,urban,irregular,165.336062071793,89.3213710110517,32.6753464867344,4699.13866871114,TRUE
346,male,38,urban,own_appartment,179.860401591362,78.9732018881447,24.4122960959442,5339.10001800061,FALSE
347,male,26,urban,rent,151.367435040884,91.4218776336526,39.901133494569,6589.19906971409,TRUE
348,female,78,rural,own_house,173.642180620293,56.4776393877549,18.731220393238,4635.54435960812,FALSE
349,female,58,rural,irregular,189.171514357565,71.8942436490415,20.0901249666072,3727.01012395739,FALSE
350,female,65,rural,own_appartment,183.293541595921,66.8255881416064,19.8906265845999,4479.48541398158,FALSE
351,male,82,rural,own_house,158.518358640896,67.2072768987461,26.7458968510759,6306.78938535728,TRUE
352,male,32,urban,own_appartment,164.976358765758,78.9200462426391,28.9963880496881,5857.24869282794,TRUE
353,female,43,rural,rent,184.557890028806,68.2639816312735,20.0413227876735,5017.64496176133,FALSE
354,female,33,urban,own_appartment,181.895743136699,65.4446060384598,19.7801138383076,5444.41135351172,FALSE
355,male,29,urban,own_appartment,166.617303405298,84.9830792690518,30.6120391725874,5745.27613410695,TRUE
356,male,60,rural,irregular,160.900612734205,91.6581556799225,35.4042760500111,4988.7591049266,TRUE
357,female,87,urban,own_appartment,182.603584678911,46.0967074831789,13.8245597119443,4667.61421087503,FALSE
358,male,75,rural,irregular,163.601971022191,81.4734862420834,30.4396207290885,4806.81047218604,TRUE
359,male,66,rural,rent,173.39912665952,99.8821847433318,33.2195864504104,7029.71989279334,TRUE
360,female,84,urban,own_appartment,153.694280373179,54.1465895367203,22.9221682420503,5200.58189556575,FALSE
361,female,68,urban,rent,180.539971063408,75.5963015954684,23.1928335926713,6232.05950751346,FALSE
362,female,87,rural,rent,185.706694309358,59.6556647428207,17.2980270013575,4583.09119557937,FALSE
363,female,77,urban,own_appartment,174.552050352336,51.0693683406608,16.7614110675672,4466.95753553409,FALSE
364,female,22,urban,own_appartment,186.153480956877,55.9490200468597,16.1454502547822,4777.54253163985,FALSE
365,male,36,urban,rent,165.110332354957,70.8051912872621,25.9726699788095,5695.59397975847,TRUE
366,female,30,urban,own_house,178.507697856699,61.749946064482,19.3786127613583,5582.16886748596,FALSE
367,female,69,rural,irregular,194.70593667681,64.6332830465892,17.048957546388,3044.43334031862,FALSE
368,male,39,rural,irregular,154.957302390327,120.20461350627,50.0607142716949,5361.22419484247,TRUE
369,male,75,urban,own_appartment,172.376201941482,80.8235138376088,27.2008899134128,6026.48519923414,TRUE
370,male,61,rural,own_appartment,162.047813834896,109.944216270692,41.8683682183175,8535.79664524956,TRUE
371,male,80,urban,homeless,159.935798983271,69.7824475415078,27.2806572526921,5807.29401757983,TRUE
372,female,25,urban,rent,181.875620374156,45.9266705429343,13.8840441796677,4492.22024384499,FALSE
373,female,31,rural,irregular,194.989794835002,73.3621065206296,19.2951441984899,2817.70039758835,FALSE
374,female,59,rural,own_house,181.346424289784,79.3021258860061,24.1138656129483,5288.84266319439,FALSE
375,female,83,urban,rent,180.234273585805,62.2522521212767,19.1637416166683,4529.10152384207,FALSE
376,male,56,rural,rent,162.464999194199,99.7027482193263,37.7735240576401,7434.57995433217,TRUE
377,male,74,urban,own_house,161.149108056105,85.3583743452897,32.8692900046646,7236.67699308681,TRUE
378,female,76,rural,own_house,173.706736263681,46.5393169955673,15.4236330549927,4962.40232764932,FALSE
379,female,48,urban,own_house,181.636297562255,64.8794693727026,19.6653648283247,5575.80200342468,FALSE
380,female,43,urban,own_appartment,185.268820611264,44.7137302835684,13.0267545134377,3990.47116551486,FALSE
381,female,80,urban,rent,192.231258263334,58.9102138837386,15.9419918292437,4324.40673127569,FALSE
382,male,60,urban,rent,162.969426892924,83.7707885191446,31.54135357409,6755.18602480844,TRUE
383,female,32,urban,own_house,195.292181170287,60.6361396590122,15.89870798446,4221.8290473975,FALSE
384,male,80,rural,rent,171.047713197404,71.3946197239239,24.4023100065658,5000.75586948583,FALSE
385,female,44,urban,rent,152.964424457248,64.9701574376488,27.7672611757081,5106.54381265877,TRUE
386,male,61,rural,own_appartment,175.534156336067,96.6515947029472,31.3679221554639,5627.34306396065,TRUE
387,female,59,urban,rent,201.008781655381,58.2026545182184,14.4049823330085,4373.27405939721,FALSE
388,male,22,rural,irregular,167.036239834165,85.4451114999846,30.6242746371815,5413.71731288307,TRUE
389,female,67,rural,rent,168.271137158995,62.2704764673046,21.9919089838124,5606.67640687157,FALSE
390,male,34,rural,own_appartment,163.001515470007,96.3869700960248,36.2773073250453,7970.97393050967,TRUE
391,male,33,urban,rent,169.252955511029,85.2468692054998,29.7581491212808,7063.23061063914,TRUE
392,male,24,rural,irregular,149.071114703133,64.3080933357567,28.938674535466,4992.81142801538,TRUE
393,female,27,urban,own_appartment,179.893547156282,57.8574187758121,17.8783684659216,5373.86223079161,FALSE
394,male,64,rural,irregular,185.86476643173,92.0456544318801,26.6445965938214,3648.27423848477,TRUE
395,male,35,urban,own_house,163.614117925751,89.1562061790434,33.3050453396965,6823.09077633781,TRUE
396,female,29,urban,rent,168.675866539477,55.827112484218,19.6218190225529,5391.1227313748,FALSE
397,male,33,rural,rent,167.687467214222,92.8979705846865,33.0373357092192,7784.94253378656,TRUE
398,female,46,rural,rent,162.495483948061,91.7033009259718,34.7298076052558,6662.42817578208,TRUE
399,male,22,urban,rent,171.354985643713,51.8102311742849,17.6450153391369,5207.26447385949,FALSE
400,female,29,rural,own_house,195.521557733791,61.6268893519137,16.120590639185,4540.00793630791,FALSE
401,male,59,rural,rent,162.431728503984,87.2824994083343,33.0815189755278,6385.80162740189,TRUE
402,male,28,urban,own_appartment,156.195869431343,62.0901428356764,25.4497528538788,5435.64475153957,TRUE
403,male,67,urban,own_house,161.360701860986,80.8573717217149,31.0544664485738,6463.36716953515,TRUE
404,female,38,urban,own_appartment,168.451600781349,51.197910078758,18.0427174643751,5092.41314434342,FALSE
405,male,55,urban,own_appartment,158.188668536505,80.6898711593342,32.2454380194285,6381.9316827009,TRUE
406,female,49,urban,rent,178.428836699398,57.3712079725952,18.0203783962457,4165.09501111744,FALSE
407,male,82,urban,rent,185.757304921875,68.8578015936283,19.9554419328029,5400.19309173916,FALSE
408,male,64,rural,rent,173.163842132153,101.888597235527,33.9790440492719,7748.69137143354,TRUE
409,male,26,urban,irregular,163.004871431516,87.4081073305706,32.8965647908792,4994.23521657983,TRUE
410,female,53,urban,own_house,158.227025802542,70.0753172698037,27.9900544490099,5367.32231376737,TRUE
411,female,35,urban,own_appartment,174.342321650984,53.3869891194114,17.5642568141834,4973.26768473012,FALSE
412,male,66,urban,own_house,168.151323604688,92.8539627814343,32.8397515406533,7067.95806374975,TRUE
413,female,37,urban,rent,169.540789504952,53.3012059018153,18.5433686480119,4798.23632286823,FALSE
414,male,36,rural,own_house,170.685169797532,88.1598983835364,30.2607371979194,6720.64119460152,TRUE
415,male,83,urban,own_appartment,170.706542288193,64.9163661868457,22.2768545910164,5570.02053142561,FALSE
416,male,67,urban,rent,162.480043333413,80.9871123029455,30.677210154396,6447.15586243674,TRUE
417,female,55,urban,own_house,178.235142801998,88.5794746043152,27.8834445717117,5258.09773607029,TRUE
418,male,63,rural,rent,164.012399961683,91.1404474986178,33.8811224308938,6158.32772703125,TRUE
419,male,33,rural,rent,154.732206754213,93.6436809987629,39.1126316610092,7995.90247153996,TRUE
420,female,44,rural,own_appartment,178.398970963889,85.9125562603942,26.9942926223291,6603.91978709678,TRUE
421,male,45,rural,irregular,175.824750774273,86.9140978407078,28.1144897316249,3983.46023823462,TRUE
422,female,69,urban,rent,176.118051763582,57.5060212457793,18.5398226433177,4953.2548711325,FALSE
423,male,44,urban,own_appartment,170.918208276146,76.7202835664897,26.2623470659457,5701.75485106381,TRUE
424,female,64,urban,own_appartment,190.968613269996,55.6971924862906,15.272471221653,6422.41389584148,FALSE
425,male,32,urban,irregular,160.30908844022,98.9975636224822,38.5219459291823,5102.45873703676,TRUE
426,female,45,urban,irregular,206.170246995282,85.9477034323519,20.220053211979,2889.05348304958,FALSE
427,male,46,urban,rent,170.942613056574,84.7885491022954,29.0159321452898,5692.23402219979,TRUE
428,male,42,rural,rent,153.922854757744,77.8893611142732,32.8754663821939,6374.25180731728,TRUE
429,male,31,rural,rent,174.120321732622,88.9858902128416,29.3509543906202,7022.91642708048,TRUE
430,female,82,urban,rent,175.134684582931,48.3187520233043,15.7532940547083,5315.64129755523,FALSE
431,female,73,urban,rent,179.400562820264,70.652104856134,21.9521722828938,5014.77405726417,FALSE
432,male,54,urban,own_house,176.931941860635,97.2754911179655,31.0735551535204,6409.94631968839,TRUE
433,female,57,urban,rent,171.626458745842,66.5194430130616,22.5829212956333,4408.51156486399,FALSE
434,male,53,urban,irregular,170.589791357206,128.127861127397,44.0288660373854,5976.71921400459,TRUE
435,male,56,rural,rent,152.713099527105,90.8090745672852,38.9382712448741,7082.20789921985,TRUE
436,female,69,rural,rent,173.108539603173,63.694394894397,21.255152781476,5121.63983870763,FALSE
437,male,41,urban,rent,167.784388007568,101.040214215053,35.8914630542176,7404.08108710453,TRUE
438,female,34,rural,rent,185.504566142406,66.3883923811734,19.2922527904941,5112.02565045073,FALSE
439,female,31,urban,irregular,164.288991140069,69.2251060975338,25.6475983930743,3791.48546351297,TRUE
440,female,70,rural,own_house,183.229158637804,54.5540701589642,16.2494244541916,4477.33620077127,FALSE
441,male,79,rural,rent,177.666888008301,83.5716935366778,26.4756244610108,6003.14513154568,TRUE
442,male,77,rural,irregular,155.714068623739,98.8211096192523,40.7562315719674,4701.1846358005,TRUE
443,male,85,urban,rent,157.297815933261,73.8338706735727,29.8407855389411,7025.11746868526,TRUE
444,male,25,rural,irregular,165.081244213521,90.2907095007434,33.1319958840337,4461.87785889171,TRUE
445,male,64,urban,irregular,163.013723919402,83.6872286937112,31.4927691079165,4902.74944506637,TRUE
446,female,83,urban,own_house,151.53880928351,50.1082350074179,21.820332528333,5595.73739422548,FALSE
447,female,77,urban,rent,180.256967951551,68.1222746191498,20.9654900166348,5568.90886529518,FALSE
448,male,65,rural,irregular,157.189982439178,97.7537631957976,39.562502465417,4816.20947751603,TRUE
